station_event_id,original_event_id,catch_id,original_catch_id,verbatim_identification,species_recorded,common_name,scientific_name,scientific_name_id,taxonomic_rank,identified_by,date_identified,lifestage,catch_count,count_method,catch_weight,catch_weight_units,weight_method,comments
IYS2022-Shimada-4-19-Trawl,,IYS2022-Shimada-4-19-Trawl-8,,Salpidae,Salps unident.,sea grape,Salpidae,urn:lsid:marinespecies.org:taxname:137217,family,Alicia Billings,2022-02-26,,5,Total,0.084,kilograms,Total,
IYS2022-Shimada-4-13-Trawl,,IYS2022-Shimada-4-13-Trawl-6,,Aptocyclus ventricosus,Smooth lumpsucker,Smooth lumpsucker,Aptocyclus ventricosus,urn:lsid:marinespecies.org:taxname:254299,species,Alicia Billings,2022-02-22,juvenile,2,Total,0.01,kilograms,Total,
IYS2022-Shimada-4-15-Trawl,,IYS2022-Shimada-4-15-Trawl-9,,Aptocyclus ventricosus,Smooth lumpsucker,Smooth lumpsucker,Aptocyclus ventricosus,urn:lsid:marinespecies.org:taxname:254299,species,Alicia Billings,2022-02-23,juvenile,3,Total,0.269,kilograms,Total,
IYS2022-Shimada-4-12-Trawl,,IYS2022-Shimada-4-12-Trawl-8,,Oncorhynchus nerka,Sockeye salmon,Sockeye salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Laurie Weitkamp,2022-02-21,immature,1,Total,0.119,kilograms,Total,
IYS2022-Shimada-4-14-Trawl,,IYS2022-Shimada-4-14-Trawl-8,,Oncorhynchus nerka,Sockeye salmon,Sockeye salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Laurie Weitkamp,2022-02-22,immature,1,Total,0.934,kilograms,Total,
IYS2022-Shimada-4-15-Trawl,,IYS2022-Shimada-4-15-Trawl-10,,Oncorhynchus nerka,Sockeye salmon,Sockeye salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Laurie Weitkamp,2022-02-23,immature,3,Total,3.758,kilograms,Total,
IYS2022-Shimada-4-16-Trawl,,IYS2022-Shimada-4-16-Trawl-7,,Oncorhynchus nerka,Sockeye salmon,Sockeye salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Laurie Weitkamp,2022-02-23,immature,5,Total,7.33,kilograms,Total,
IYS2022-Shimada-4-17-Trawl,,IYS2022-Shimada-4-17-Trawl-7,,Oncorhynchus nerka,Sockeye salmon,Sockeye salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Laurie Weitkamp,2022-02-24,immature,3,Total,1,kilograms,Total,
IYS2022-Shimada-4-18-Trawl,,IYS2022-Shimada-4-18-Trawl-11,,Oncorhynchus nerka,Sockeye salmon,Sockeye salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Laurie Weitkamp,2022-02-25,immature,7,Total,6.56,kilograms,Total,
IYS2022-Shimada-4-19-Trawl,,IYS2022-Shimada-4-19-Trawl-9,,Oncorhynchus nerka,Sockeye salmon,Sockeye salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Laurie Weitkamp,2022-02-26,immature,4,Total,3.76,kilograms,Total,
IYS2022-Shimada-4-20-Trawl,,IYS2022-Shimada-4-20-Trawl-7,,Oncorhynchus nerka,Sockeye salmon,Sockeye salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Laurie Weitkamp,2022-02-26,immature,1,Total,0.39,kilograms,Total,
IYS2022-Shimada-4-21-Trawl,,IYS2022-Shimada-4-21-Trawl-10,,Oncorhynchus nerka,Sockeye salmon,Sockeye salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Laurie Weitkamp,2022-02-27,immature,7,Total,3.86,kilograms,Total,includes 2 sockeye that were not weighed.
IYS2022-Shimada-4-22-Trawl,,IYS2022-Shimada-4-22-Trawl-7,,Oncorhynchus nerka,Sockeye salmon,Sockeye salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Laurie Weitkamp,2022-02-27,immature,9,Total,5.43,kilograms,Total,
IYS2022-Shimada-4-23-Trawl,,IYS2022-Shimada-4-23-Trawl-6,,Oncorhynchus nerka,Sockeye salmon,Sockeye salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Laurie Weitkamp,2022-02-28,immature,4,Total,3.58,kilograms,Total,
IYS2022-Shimada-4-24-Trawl,,IYS2022-Shimada-4-24-Trawl-12,,Oncorhynchus nerka,Sockeye salmon,Sockeye salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Laurie Weitkamp,2022-03-01,immature,10,Total,6.6,kilograms,Total,
IYS2022-Shimada-4-25-Trawl,,IYS2022-Shimada-4-25-Trawl-8,,Oncorhynchus nerka,Sockeye salmon,Sockeye salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Laurie Weitkamp,2022-03-01,immature,2,Total,1.523,kilograms,Total,
IYS2022-Shimada-4-3-Trawl,,IYS2022-Shimada-4-3-Trawl-5,,Oncorhynchus nerka,Sockeye salmon,Sockeye salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Jim Murphy,2022-02-10,immature,12,Total,7.36,kilograms,Total,
IYS2022-Shimada-4-12-Trawl,,IYS2022-Shimada-4-12-Trawl-9,,Oegopsida,Squid unident.,squid,Oegopsida,urn:lsid:marinespecies.org:taxname:11730,order,Alicia Billings,2022-02-21,juvenile,8,Total,0.032,kilograms,Total,
IYS2022-Shimada-4-12-Trawl,,IYS2022-Shimada-4-12-Trawl-10,,Staurophora mertensii,Staurophora mertensii,cross jellyfish,Staurophora mertensii,urn:lsid:marinespecies.org:taxname:117730,species,Alicia Billings,2022-02-21,,3,Total,0.114,kilograms,Total,
IYS2022-Shimada-4-12-Trawl,,IYS2022-Shimada-4-12-Trawl-11,,Gasterosteus aculeatus,Threespine stickleback,Threespine stickleback,Gasterosteus aculeatus,urn:lsid:marinespecies.org:taxname:126505,species,Alicia Billings,2022-02-21,adult,2,Total,0.005,kilograms,Total,
IYS2022-Franklin-5-48-138-Trawl,IYS2022-002-029,IYS2022-Franklin-5-48-138-Trawl-108,IYS2022-002-029-108,Oncorhynchus gorbuscha,Pink Salmon,,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,species,"NA",2022-02-24,,1,Total,0.21,kilograms,Total,
IYS2022-Franklin-5-48-138-Trawl,IYS2022-002-029,IYS2022-Franklin-5-48-138-Trawl-118,IYS2022-002-029-118,Oncorhynchus nerka,Sockeye Salmon,,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,"NA",2022-02-24,,1,"NA",0.69,kilograms,"NA",
IYS2022-Franklin-5-50-135-Trawl,IYS2022-002-009,IYS2022-Franklin-5-50-135-Trawl-3R5,IYS2022-002-009-3R5,Aequorea,Water Jellyfish,,Aequorea,urn:lsid:marinespecies.org:taxname:116998,genus,Tyler Zubkowski,2022-02-22,,,Total,0.04,kilograms,Total,
IYS2022-Franklin-5-50-135-Trawl,IYS2022-002-009,IYS2022-Franklin-5-50-135-Trawl-3XU,IYS2022-002-009-3XU,Hormiphora cucumisÂ ,Hormiphora Cucumis,,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,species,Tyler Zubkowski,2022-02-22,,39,Total,0.12,kilograms,Total,
IYS2022-Franklin-5-49-135-Trawl,IYS2022-002-013,IYS2022-Franklin-5-49-135-Trawl-115,IYS2022-002-013-115,Oncorhynchus kisutch,Coho Salmon,,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,species,Tyler Zubkowski,2022-02-23,,1,Total,0.62,kilograms,Total,
IYS2022-Franklin-5-49-135-Trawl,IYS2022-002-013,IYS2022-Franklin-5-49-135-Trawl-118,IYS2022-002-013-118,Oncorhynchus nerka,Sockeye Salmon,,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Tyler Zubkowski,2022-02-23,,2,Total,0.99,kilograms,Total,
IYS2022-Franklin-5-49-135-Trawl,IYS2022-002-013,IYS2022-Franklin-5-49-135-Trawl-93J,IYS2022-002-013-93J,Abraliopsis felis,Abraliopsis Felis,,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,species,Tyler Zubkowski,2022-02-23,,3,Visual estimate,,kilograms,Trace,
IYS2022-Franklin-5-49-135-Trawl,IYS2022-002-013,IYS2022-Franklin-5-49-135-Trawl-RAB,IYS2022-002-013-RAB,Euphausiacea,Euphausiids,,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,order,Tyler Zubkowski,2022-02-23,,,Total,5.73,kilograms,Total,
IYS2022-Franklin-5-49-135-Trawl,IYS2022-002-013,IYS2022-Franklin-5-49-135-Trawl-3XU,IYS2022-002-013-3XU,Hormiphora cucumisÂ ,Hormiphora Cucumis,,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,species,Tyler Zubkowski,2022-02-23,,50,Total,0.27,kilograms,Total,
IYS2022-Franklin-5-49-135-Trawl,IYS2022-002-013,IYS2022-Franklin-5-49-135-Trawl-198,IYS2022-002-013-198,Stenobrachius leucopsarus,Northern Lampfish,,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,species,Tyler Zubkowski,2022-02-23,,350,Total,0.57,kilograms,Total,
IYS2022-Franklin-5-49-135-Trawl,IYS2022-002-013,IYS2022-Franklin-5-49-135-Trawl-185,IYS2022-002-013-185,Myctophidae,Lanternfishes,,Myctophidae,urn:lsid:marinespecies.org:taxname:125498,family,Tyler Zubkowski,2022-02-23,,,Total,0.83,kilograms,Total,
IYS2022-Franklin-5-48-135-Trawl,IYS2022-002-017,IYS2022-Franklin-5-48-135-Trawl-115,IYS2022-002-017-115,Oncorhynchus kisutch,Coho Salmon,,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,species,Tyler Zubkowski,2022-02-23,,1,Total,0.42,kilograms,Total,
IYS2022-Franklin-5-48-135-Trawl,IYS2022-002-017,IYS2022-Franklin-5-48-135-Trawl-112,IYS2022-002-017-112,Oncorhynchus keta,Chum Salmon,,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,species,Tyler Zubkowski,2022-02-23,,1,Total,0.17,kilograms,Total,
IYS2022-Franklin-5-48-135-Trawl,IYS2022-002-017,IYS2022-Franklin-5-48-135-Trawl-3XU,IYS2022-002-017-3XU,Hormiphora cucumisÂ ,Hormiphora Cucumis,,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,species,Tyler Zubkowski,2022-02-23,,99,Total,0.35,kilograms,Total,
IYS2022-Franklin-5-48-135-Trawl,IYS2022-002-017,IYS2022-Franklin-5-48-135-Trawl-3R5,IYS2022-002-017-3R5,Aequorea,Water Jellyfish,,Aequorea,urn:lsid:marinespecies.org:taxname:116998,genus,Tyler Zubkowski,2022-02-23,,,Total,0.22,kilograms,Total,
IYS2022-Franklin-5-47-135-Trawl,IYS2022-002-021,IYS2022-Franklin-5-47-135-Trawl-108,IYS2022-002-021-108,Oncorhynchus gorbuscha,Pink Salmon,,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,species,Tyler Zubkowski,2022-02-23,,18,Total,3.96,kilograms,Total,
IYS2022-Franklin-5-47-135-Trawl,IYS2022-002-021,IYS2022-Franklin-5-47-135-Trawl-112,IYS2022-002-021-112,Oncorhynchus keta,Chum Salmon,,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,species,Tyler Zubkowski,2022-02-23,,17,Total,6.81,kilograms,Total,
IYS2022-Franklin-5-47-135-Trawl,IYS2022-002-021,IYS2022-Franklin-5-47-135-Trawl-3XU,IYS2022-002-021-3XU,Hormiphora cucumisÂ ,Hormiphora Cucumis,,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,species,Tyler Zubkowski,2022-02-23,,16,Total,0.04,kilograms,Total,
IYS2022-Franklin-5-47-135-Trawl,IYS2022-002-021,IYS2022-Franklin-5-47-135-Trawl-5A3,IYS2022-002-021-5A3,Aurelia labiata,Moon Jellyfish,,Aurelia labiata,urn:lsid:marinespecies.org:taxname:287213,species,Tyler Zubkowski,2022-02-23,,,Total,0.32,kilograms,Total,
IYS2022-Franklin-5-47-138-Trawl,IYS2022-002-025,IYS2022-Franklin-5-47-138-Trawl-115,IYS2022-002-025-115,Oncorhynchus kisutch,Coho Salmon,,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,species,Tyler Zubkowski,2022-02-24,,4,Total,2.47,kilograms,Total,
IYS2022-Franklin-5-47-138-Trawl,IYS2022-002-025,IYS2022-Franklin-5-47-138-Trawl-112,IYS2022-002-025-112,Oncorhynchus keta,Chum Salmon,,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,species,Tyler Zubkowski,2022-02-24,,6,Total,4.96,kilograms,Total,
IYS2022-Franklin-5-47-138-Trawl,IYS2022-002-025,IYS2022-Franklin-5-47-138-Trawl-RAB,IYS2022-002-025-RAB,Euphausiacea,Euphausiids,,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,order,Tyler Zubkowski,2022-02-24,,,Total,0.8,kilograms,Total,
IYS2022-Franklin-5-47-138-Trawl,IYS2022-002-025,IYS2022-Franklin-5-47-138-Trawl-5A3,IYS2022-002-025-5A3,Aurelia labiata,Moon Jellyfish,,Aurelia labiata,urn:lsid:marinespecies.org:taxname:287213,species,Tyler Zubkowski,2022-02-24,,,Total,0.5,kilograms,Total,
IYS2022-Franklin-5-47-138-Trawl,IYS2022-002-025,IYS2022-Franklin-5-47-138-Trawl-198,IYS2022-002-025-198,Stenobrachius leucopsarus,Northern Lampfish,,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,species,Tyler Zubkowski,2022-02-24,,185,Total,0.37,kilograms,Total,
IYS2022-Franklin-5-47-138-Trawl,IYS2022-002-025,IYS2022-Franklin-5-47-138-Trawl-96A,IYS2022-002-025-96A,Onychoteuthis borealijaponicus,Boreal Clubhook Squid,,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,species,Tyler Zubkowski,2022-02-24,,1,Total,0.11,kilograms,Total,
IYS2022-Franklin-5-47-138-Trawl,IYS2022-002-025,IYS2022-Franklin-5-47-138-Trawl-93J,IYS2022-002-025-93J,Abraliopsis felis,Abraliopsis Felis,,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,species,Tyler Zubkowski,2022-02-24,,5,Visual estimate,,kilograms,Trace,
IYS2022-Franklin-5-47-138-Trawl,IYS2022-002-025,IYS2022-Franklin-5-47-138-Trawl-95G,IYS2022-002-025-95G,Gonatopsis borealis,Boreopacific Gonate Squid,,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,species,Tyler Zubkowski,2022-02-24,,11,Total,0.05,kilograms,Total,
IYS2022-Franklin-5-48-138-Trawl,IYS2022-002-029,IYS2022-Franklin-5-48-138-Trawl-124,IYS2022-002-029-124,Oncorhynchus tshawytscha,Chinook Salmon,,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,species,Tyler Zubkowski,2022-02-24,,1,Total,1.55,kilograms,Total,
IYS2022-Franklin-5-48-138-Trawl,IYS2022-002-029,IYS2022-Franklin-5-48-138-Trawl-112,IYS2022-002-029-112,Oncorhynchus keta,Chum Salmon,,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,species,Tyler Zubkowski,2022-02-24,,7,Total,2.14,kilograms,Total,
IYS2022-Franklin-5-48-138-Trawl,IYS2022-002-029,IYS2022-Franklin-5-48-138-Trawl-3G0,IYS2022-002-029-3G0,Scyphozoa,Jellyfish,,Scyphozoa,urn:lsid:marinespecies.org:taxname:135220,class,Tyler Zubkowski,2022-02-24,,,Total,2.43,kilograms,Total,
IYS2022-Franklin-5-48-138-Trawl,IYS2022-002-029,IYS2022-Franklin-5-48-138-Trawl-96A,IYS2022-002-029-96A,Onychoteuthis borealijaponicus,Boreal Clubhook Squid,,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,species,Tyler Zubkowski,2022-02-24,,1,Total,0.06,kilograms,Total,
IYS2022-Franklin-5-49-138-Trawl,IYS2022-002-033,IYS2022-Franklin-5-49-138-Trawl-115,IYS2022-002-033-115,Oncorhynchus kisutch,Coho Salmon,,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,species,Tyler Zubkowski,2022-02-26,,2,Total,0.94,kilograms,Total,
IYS2022-Franklin-5-49-138-Trawl,IYS2022-002-033,IYS2022-Franklin-5-49-138-Trawl-118,IYS2022-002-033-118,Oncorhynchus nerka,Sockeye Salmon,,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Tyler Zubkowski,2022-02-26,,1,Total,0.85,kilograms,Total,
IYS2022-Franklin-5-49-138-Trawl,IYS2022-002-033,IYS2022-Franklin-5-49-138-Trawl-3G0,IYS2022-002-033-3G0,Scyphozoa,Jellyfish,,Scyphozoa,urn:lsid:marinespecies.org:taxname:135220,class,Tyler Zubkowski,2022-02-26,,,Total,2.03,kilograms,Total,
IYS2022-Franklin-5-49-138-Trawl,IYS2022-002-033,IYS2022-Franklin-5-49-138-Trawl-4ZJ,IYS2022-002-033-4ZJ,Chrysaora melanaster,Northern Sea Nettle,,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,species,Tyler Zubkowski,2022-02-26,,1,Total,0.15,kilograms,Total,
IYS2022-Franklin-5-50-138-Trawl,IYS2022-002-037,IYS2022-Franklin-5-50-138-Trawl-118,IYS2022-002-037-118,Oncorhynchus nerka,Sockeye Salmon,,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Tyler Zubkowski,2022-02-27,,7,Total,4.53,kilograms,Total,
IYS2022-Franklin-5-50-138-Trawl,IYS2022-002-037,IYS2022-Franklin-5-50-138-Trawl-426,IYS2022-002-037-426,Sebastes melanops,Black Rockfish,,Sebastes melanops,urn:lsid:marinespecies.org:taxname:274817,species,Tyler Zubkowski,2022-02-27,,1,Total,1.48,kilograms,Total,
IYS2022-Franklin-5-50-138-Trawl,IYS2022-002-037,IYS2022-Franklin-5-50-138-Trawl-3G0,IYS2022-002-037-3G0,Scyphozoa,Jellyfish,,Scyphozoa,urn:lsid:marinespecies.org:taxname:135220,class,Tyler Zubkowski,2022-02-27,,,Total,0.79,kilograms,Total,
IYS2022-Franklin-5-50-138-Trawl,IYS2022-002-037,IYS2022-Franklin-5-50-138-Trawl-4ZJ,IYS2022-002-037-4ZJ,Chrysaora melanaster,Northern Sea Nettle,,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,species,Tyler Zubkowski,2022-02-27,,2,Total,0.15,kilograms,Total,
IYS2022-Franklin-5-50-138-Trawl,IYS2022-002-037,IYS2022-Franklin-5-50-138-Trawl-198,IYS2022-002-037-198,Stenobrachius leucopsarus,Northern Lampfish,,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,species,Tyler Zubkowski,2022-02-27,,92,Total,0.13,kilograms,Total,
IYS2022-Franklin-5-50-138-Trawl,IYS2022-002-037,IYS2022-Franklin-5-50-138-Trawl-3XU,IYS2022-002-037-3XU,Hormiphora cucumisÂ ,Hormiphora Cucumis,,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,species,Tyler Zubkowski,2022-02-27,,11,Total,0.13,kilograms,Total,
IYS2022-Franklin-5-50-138-Trawl,IYS2022-002-037,IYS2022-Franklin-5-50-138-Trawl-95C,IYS2022-002-037-95C,Berryteuthis anonychus,Smallfin Gonate Squid,,Berryteuthis anonychus,urn:lsid:marinespecies.org:taxname:342285,species,Tyler Zubkowski,2022-02-27,,634,Total,3.3,kilograms,Total,
IYS2022-Franklin-5-50-141-Trawl,IYS2022-002-041,IYS2022-Franklin-5-50-141-Trawl-118,IYS2022-002-041-118,Oncorhynchus nerka,Sockeye Salmon,,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Tyler Zubkowski,2022-02-27,,5,Total,2.69,kilograms,Total,
IYS2022-Franklin-5-50-141-Trawl,IYS2022-002-041,IYS2022-Franklin-5-50-141-Trawl-108,IYS2022-002-041-108,Oncorhynchus gorbuscha,Pink Salmon,,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,species,Tyler Zubkowski,2022-02-27,,1,Total,0.26,kilograms,Total,
IYS2022-Franklin-5-50-141-Trawl,IYS2022-002-041,IYS2022-Franklin-5-50-141-Trawl-3G0,IYS2022-002-041-3G0,Scyphozoa,Jellyfish,,Scyphozoa,urn:lsid:marinespecies.org:taxname:135220,class,Tyler Zubkowski,2022-02-27,,,Total,2.7,kilograms,Total,
IYS2022-Franklin-5-50-141-Trawl,IYS2022-002-041,IYS2022-Franklin-5-50-141-Trawl-3XU,IYS2022-002-041-3XU,Hormiphora cucumisÂ ,Hormiphora Cucumis,,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,species,Tyler Zubkowski,2022-02-27,,1,Visual estimate,,kilograms,Trace,
IYS2022-Franklin-5-50-141-Trawl,IYS2022-002-041,IYS2022-Franklin-5-50-141-Trawl-4ZJ,IYS2022-002-041-4ZJ,Chrysaora melanaster,Northern Sea Nettle,,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,species,Tyler Zubkowski,2022-02-27,,3,Total,0.25,kilograms,Total,
IYS2022-Franklin-5-50-141-Trawl,IYS2022-002-041,IYS2022-Franklin-5-50-141-Trawl-3R5,IYS2022-002-041-3R5,Aequorea,Water Jellyfish,,Aequorea,urn:lsid:marinespecies.org:taxname:116998,genus,Tyler Zubkowski,2022-02-27,,4,Total,0.21,kilograms,Total,
IYS2022-Franklin-5-49-141-Trawl,IYS2022-002-045,IYS2022-Franklin-5-49-141-Trawl-118,IYS2022-002-045-118,Oncorhynchus nerka,Sockeye Salmon,,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Tyler Zubkowski,2022-02-28,,5,Total,2.84,kilograms,Total,
IYS2022-Franklin-5-49-141-Trawl,IYS2022-002-045,IYS2022-Franklin-5-49-141-Trawl-112,IYS2022-002-045-112,Oncorhynchus keta,Chum Salmon,,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,species,Tyler Zubkowski,2022-02-28,,23,Total,20.15,kilograms,Total,
IYS2022-Franklin-5-49-141-Trawl,IYS2022-002-045,IYS2022-Franklin-5-49-141-Trawl-115,IYS2022-002-045-115,Oncorhynchus kisutch,Coho Salmon,,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,species,Tyler Zubkowski,2022-02-28,,2,Total,0.77,kilograms,Total,
IYS2022-Franklin-5-49-141-Trawl,IYS2022-002-045,IYS2022-Franklin-5-49-141-Trawl-108,IYS2022-002-045-108,Oncorhynchus gorbuscha,Pink Salmon,,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,species,Tyler Zubkowski,2022-02-28,,1,Total,0.26,kilograms,Total,
IYS2022-Franklin-5-49-141-Trawl,IYS2022-002-045,IYS2022-Franklin-5-49-141-Trawl-3G0,IYS2022-002-045-3G0,Scyphozoa,Jellyfish,,Scyphozoa,urn:lsid:marinespecies.org:taxname:135220,class,Tyler Zubkowski,2022-02-28,,,Total,20.31,kilograms,Total,
IYS2022-Franklin-5-49-141-Trawl,IYS2022-002-045,IYS2022-Franklin-5-49-141-Trawl-5A7,IYS2022-002-045-5A7,Phacellophora camtschatica,Fried Egg Jellyfish,,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,species,Tyler Zubkowski,2022-02-28,,3,Total,4.05,kilograms,Total,
IYS2022-Franklin-5-49-141-Trawl,IYS2022-002-045,IYS2022-Franklin-5-49-141-Trawl-4ZJ,IYS2022-002-045-4ZJ,Chrysaora melanaster,Northern Sea Nettle,,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,species,Tyler Zubkowski,2022-02-28,,49,Total,6.02,kilograms,Total,
IYS2022-Franklin-5-49-141-Trawl,IYS2022-002-045,IYS2022-Franklin-5-49-141-Trawl-5A3,IYS2022-002-045-5A2,Aurelia labiata,Moon Jellyfish,,Aurelia labiata,urn:lsid:marinespecies.org:taxname:287213,species,Tyler Zubkowski,2022-02-28,,14,Total,7.45,kilograms,Total,
IYS2022-Franklin-5-49-141-Trawl,IYS2022-002-045,IYS2022-Franklin-5-49-141-Trawl-3R5,IYS2022-002-045-3R5,Aequorea,Water Jellyfish,,Aequorea,urn:lsid:marinespecies.org:taxname:116998,genus,Tyler Zubkowski,2022-02-28,,,Total,2.47,kilograms,Total,
IYS2022-Franklin-5-49-141-Trawl,IYS2022-002-045,IYS2022-Franklin-5-49-141-Trawl-95C,IYS2022-002-045-95C,Berryteuthis anonychus,Smallfin Gonate Squid,,Berryteuthis anonychus,urn:lsid:marinespecies.org:taxname:342285,species,Tyler Zubkowski,2022-02-28,,153,Total,0.6,kilograms,Total,
IYS2022-Franklin-5-48-141-Trawl,IYS2022-002-049,IYS2022-Franklin-5-48-141-Trawl-112,IYS2022-002-049-112,Oncorhynchus keta,Chum Salmon,,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,species,Tyler Zubkowski,2022-02-28,,11,Total,3.32,kilograms,Total,
IYS2022-Franklin-5-48-141-Trawl,IYS2022-002-049,IYS2022-Franklin-5-48-141-Trawl-118,IYS2022-002-049-118,Oncorhynchus nerka,Sockeye Salmon,,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Tyler Zubkowski,2022-02-28,,2,Total,0.93,kilograms,Total,
IYS2022-Franklin-5-48-141-Trawl,IYS2022-002-049,IYS2022-Franklin-5-48-141-Trawl-3X0,IYS2022-002-049-3X0,Ctenophora,Comb Jellyfish,,Ctenophora,urn:lsid:marinespecies.org:taxname:1248,phylum,Tyler Zubkowski,2022-02-28,,4,Total,0.04,kilograms,Total,
IYS2022-Franklin-5-48-141-Trawl,IYS2022-002-049,IYS2022-Franklin-5-48-141-Trawl-3R5,IYS2022-002-049-3R5,Aequorea,Water Jellyfish,,Aequorea,urn:lsid:marinespecies.org:taxname:116998,genus,Tyler Zubkowski,2022-02-28,,,Total,1.1,kilograms,Total,
IYS2022-Franklin-5-47-141-Trawl,IYS2022-002-050,IYS2022-Franklin-5-47-141-Trawl-115,IYS2022-002-050-115,Oncorhynchus kisutch,Coho Salmon,,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,species,Tyler Zubkowski,2022-03-01,,3,Total,1.88,kilograms,Total,
